     0.299    -0.915     0.269
     0.184    -0.968     0.171
     0.405    -0.848     0.343
     0.074    -0.871     0.485
     0.207    -0.912     0.353
     0.202    -0.932     0.301
     0.245    -0.938     0.247
     0.186    -0.922     0.340
     0.262    -0.934     0.242
     0.331    -0.895     0.298
     0.353    -0.869     0.347
    -0.004    -0.936     0.352
     0.017    -0.918     0.395
     0.030    -0.883     0.468
     0.276    -0.901     0.333
     0.184    -0.921     0.343
     0.182    -0.949     0.257
     0.400    -0.880     0.256
     0.317    -0.915     0.249
     0.275    -0.861     0.429
     0.095    -0.949     0.301
     0.226    -0.931     0.287
     0.345    -0.861     0.374
     0.259    -0.862     0.436
     0.194    -0.955     0.224
     0.206    -0.942     0.264
     0.156    -0.925     0.347
     0.093    -0.901     0.423
     0.305    -0.901     0.307
     0.165    -0.918     0.361
     0.217    -0.966     0.140
     0.244    -0.907     0.343
     0.350    -0.911     0.217
     0.200    -0.809     0.553
     0.040    -0.921     0.387
     0.141    -0.947     0.288
     0.079    -0.909     0.409
     0.279    -0.865     0.417
     0.150    -0.859     0.490
     0.138    -0.942     0.305
     0.171    -0.946     0.274
     0.385    -0.866     0.320
     0.241    -0.904     0.354
     0.297    -0.935     0.192
     0.201    -0.962     0.187
     0.086    -0.939     0.332
     0.213    -0.912     0.349
     0.334    -0.824     0.458
     0.251    -0.901     0.355
     0.213    -0.954     0.209
     0.157    -0.942     0.297
     0.123    -0.920     0.373
     0.262    -0.887     0.380
     0.138    -0.865     0.483
     0.178    -0.933     0.313
     0.190    -0.911     0.365
     0.079    -0.907     0.414
     0.221    -0.916     0.336
     0.140    -0.908     0.394
     0.306    -0.924     0.230
     0.183    -0.874     0.450
     0.193    -0.944     0.267
     0.210    -0.927     0.311
     0.263    -0.910     0.320
     0.172    -0.867     0.468
     0.166    -0.953     0.253
     0.260    -0.915     0.308
     0.110    -0.872     0.477
     0.046    -0.939     0.341
     0.006    -0.912     0.410
     0.380    -0.835     0.399
     0.075    -0.930     0.361
     0.225    -0.940     0.258
     0.141    -0.952     0.272
     0.332    -0.918     0.216
     0.343    -0.890     0.302
     0.347    -0.864     0.364
     0.260    -0.881     0.395
     0.371    -0.851     0.370
     0.343    -0.809     0.477
     0.050    -0.956     0.289
     0.314    -0.782     0.539
     0.294    -0.934     0.202
     0.319    -0.920     0.228
     0.138    -0.912     0.385
     0.155    -0.932     0.329
     0.159    -0.940     0.303
     0.412    -0.840     0.353
     0.049    -0.847     0.529
     0.355    -0.902     0.246
     0.135    -0.911     0.389
     0.153    -0.969     0.196
     0.016    -0.918     0.395
     0.177    -0.947     0.270
     0.321    -0.916     0.242
     0.126    -0.910     0.396
     0.181    -0.917     0.355
     0.254    -0.931     0.263
     0.195    -0.859     0.474
     0.159    -0.963     0.218
     0.163    -0.881     0.444
     0.201    -0.893     0.402
     0.111    -0.947     0.303
     0.175    -0.957     0.232
     0.004    -0.977     0.214
     0.107    -0.939     0.328
     0.227    -0.913     0.340
     0.189    -0.899     0.394
     0.039    -0.892     0.451
     0.224    -0.861     0.457
     0.279    -0.872     0.402
     0.266    -0.895     0.358
     0.235    -0.911     0.338
     0.015    -0.869     0.495
     0.312    -0.936     0.164
     0.233    -0.904     0.359
     0.279    -0.929     0.243
     0.084    -0.924     0.373
     0.170    -0.942     0.291
     0.245    -0.895     0.373
     0.239    -0.948     0.209
     0.016    -0.873     0.487
     0.082    -0.969     0.235
     0.014    -0.943     0.332
     0.279    -0.893     0.353
     0.139    -0.888     0.438
     0.235    -0.902     0.361
    -0.030    -0.960     0.279
     0.233    -0.883     0.407
     0.069    -0.924     0.375
     0.286    -0.890     0.355
     0.139    -0.955     0.260
     0.204    -0.886     0.416
     0.288    -0.890     0.354
    -0.005    -0.900     0.436
     0.214    -0.917     0.337
     0.256    -0.871     0.418
     0.084    -0.935     0.344
     0.211    -0.942     0.261
     0.280    -0.903     0.325
     0.341    -0.871     0.355
     0.245    -0.877     0.414
     0.158    -0.914     0.374
     0.269    -0.952     0.144
     0.343    -0.871     0.353
     0.242    -0.909     0.340
     0.050    -0.955     0.292
     0.266    -0.918     0.293
     0.200    -0.953     0.229
     0.324    -0.919     0.223
     0.244    -0.944     0.223
    -0.067    -0.963     0.260
     0.090    -0.958     0.272
     0.077    -0.946     0.316
     0.159    -0.840     0.518
     0.181    -0.903     0.388
     0.276    -0.938     0.208
     0.239    -0.959     0.150
     0.301    -0.910     0.284
     0.135    -0.919     0.370
     0.126    -0.962     0.241
     0.173    -0.964     0.200
     0.388    -0.883     0.263
     0.234    -0.907     0.351
    -0.006    -0.961     0.278
     0.278    -0.883     0.379
     0.182    -0.892     0.414
     0.222    -0.868     0.445
     0.188    -0.919     0.347
     0.260    -0.882     0.393
     0.328    -0.878     0.349
     0.084    -0.960     0.268
     0.149    -0.946     0.288
     0.442    -0.837     0.324
     0.252    -0.879     0.406
     0.205    -0.906     0.369
     0.333    -0.921     0.205
     0.116    -0.962     0.246
     0.252    -0.925     0.286
     0.181    -0.964     0.196
     0.139    -0.840     0.525
     0.302    -0.918     0.258
     0.289    -0.930     0.225
     0.135    -0.897     0.422
     0.276    -0.938     0.210
     0.340    -0.890     0.305
     0.187    -0.910     0.370
     0.049    -0.975     0.216
     0.139    -0.903     0.406
     0.108    -0.949     0.296
     0.104    -0.933     0.346
     0.129    -0.961     0.243
     0.400    -0.773     0.493
     0.037    -0.922     0.387
     0.341    -0.851     0.399
     0.098    -0.942     0.322
     0.282    -0.877     0.389
     0.165    -0.860     0.482
     0.208    -0.900     0.383
     0.276    -0.882     0.383
     0.302    -0.864     0.403
     0.152    -0.920     0.362
     0.231    -0.956     0.179
     0.299    -0.767     0.568
     0.058    -0.925     0.376
     0.149    -0.921     0.360
     0.231    -0.955     0.187
     0.123    -0.896     0.426
     0.128    -0.925     0.357
     0.298    -0.859     0.416
     0.123    -0.958     0.260
     0.169    -0.940     0.295
     0.200    -0.884     0.422
     0.205    -0.886     0.417
     0.188    -0.969     0.158
     0.056    -0.936     0.349
     0.386    -0.881     0.272
     0.305    -0.853     0.424
     0.205    -0.907     0.368
     0.120    -0.917     0.381
     0.149    -0.956     0.251
     0.112    -0.952     0.283
     0.314    -0.914     0.256
     0.168    -0.960     0.226
    -0.019    -0.957     0.289
     0.234    -0.946     0.226
     0.222    -0.883     0.413
     0.136    -0.959     0.248
     0.083    -0.953     0.293
     0.152    -0.944     0.293
     0.120    -0.921     0.372
     0.299    -0.871     0.391
     0.255    -0.959     0.120
     0.125    -0.877     0.464
