     0.628    -0.705     0.331
     0.008    -0.085    -0.996
     0.031     0.138    -0.990
     0.026    -0.976     0.217
     0.025    -0.926     0.377
     0.196     0.111     0.974
    -0.054     0.006     0.999
     0.027     0.059     0.998
    -0.091    -0.110    -0.990
     0.006    -0.068    -0.998
     0.002    -0.057     0.998
     0.025     0.119    -0.993
     0.001    -0.039     0.999
    -0.029     0.223     0.974
    -0.020    -0.099     0.995
     0.011    -0.111     0.994
    -0.194    -0.815     0.547
    -0.019     0.073     0.997
     0.004    -0.049    -0.999
     0.147    -0.768     0.624
    -0.056    -0.118    -0.991
    -0.006    -0.122    -0.993
     0.004    -0.152    -0.988
    -0.012     0.009    -1.000
    -0.005     0.146    -0.989
    -0.043    -0.266    -0.963
     0.016    -0.027    -1.000
     0.017    -0.533     0.846
     0.044    -0.084    -0.995
     0.033    -0.170    -0.985
     0.002     0.015    -1.000
     0.075    -0.109    -0.991
     0.049    -0.065     0.997
     0.006    -0.027    -1.000
    -0.048     0.152    -0.987
    -0.307     0.889     0.338
    -0.146     0.159    -0.976
    -0.137    -0.991    -0.000
     0.004     0.602     0.799
     0.003    -0.040    -0.999
     0.000     0.127     0.992
     0.000     0.020     1.000
     0.067    -0.995    -0.079
     0.095    -0.916    -0.390
    -0.703    -0.466    -0.537
    -0.052    -0.138    -0.989
     0.033     0.025     0.999
    -0.052     0.029     0.998
     0.055     0.037     0.998
     0.001    -0.324     0.946
    -0.013    -0.138     0.990
     0.065    -0.169     0.983
    -0.030    -0.050     0.998
    -0.032     0.072     0.997
    -0.046    -0.114    -0.992
    -0.050    -0.115     0.992
    -0.025     0.012    -1.000
     0.011     0.628     0.778
    -0.024     0.031    -0.999
    -0.037    -0.101    -0.994
     0.011    -0.002     1.000
    -0.023    -0.323    -0.946
    -0.143     0.324    -0.935
     0.258    -0.351    -0.900
    -0.056     0.551     0.833
     0.028     0.018    -0.999
     0.075    -0.064    -0.995
     0.063    -0.048     0.997
     0.048     0.169     0.985
     0.000    -0.038    -0.999
     0.034     0.074     0.997
    -0.016    -0.109    -0.994
