    -0.227     0.974
     0.160     0.987
     0.574     0.819
    -0.098     0.995
    -0.178     0.984
    -0.271     0.962
     0.388     0.922
     0.244     0.970
    -0.243     0.970
    -0.401     0.916
     0.051     0.999
     0.721     0.693
    -0.453     0.892
    -0.054     0.999
     0.402     0.915
    -0.154     0.988
    -0.111     0.994
     0.021     1.000
     0.489     0.872
     0.402     0.915
     0.096     0.995
    -0.063     0.998
     0.481     0.877
     0.230     0.973
     0.382     0.924
    -0.289     0.957
    -0.524     0.852
    -0.132     0.991
     0.526     0.850
    -0.206     0.978
    -0.006     1.000
    -0.352     0.936
    -0.094     0.996
     0.158     0.987
    -0.112     0.994
     0.044     0.999
     0.119     0.993
     0.239     0.971
     0.187     0.982
    -0.094     0.996
    -0.015     1.000
    -0.274     0.962
    -0.321     0.947
    -0.249     0.968
    -0.076     0.997
     0.184     0.983
     0.023     1.000
     0.263     0.965
     0.025     1.000
     0.541     0.841
    -0.542     0.840
     0.114     0.994
    -0.145     0.989
    -0.726     0.687
    -0.191     0.982
     0.551     0.834
     0.266     0.964
    -0.282     0.960
    -0.595     0.803
    -0.185     0.983
     0.182     0.983
     0.035     0.999
     0.465     0.885
    -0.622     0.783
    -0.302     0.953
     0.130     0.992
     0.303     0.953
     0.099     0.995
     0.279     0.960
    -0.020     1.000
    -0.174     0.985
    -0.431     0.902
     0.013     1.000
    -0.044     0.999
     0.221     0.975
    -0.308     0.951
     0.118     0.993
    -0.236     0.972
     0.353     0.936
     0.420     0.908
     0.418     0.909
     0.154     0.988
    -0.000     1.000
     0.238     0.971
     0.250     0.968
    -0.021     1.000
     0.188     0.982
    -0.140     0.990
    -0.064     0.998
    -0.466     0.885
    -0.049     0.999
     0.252     0.968
     0.012     1.000
    -0.398     0.918
     0.716     0.698
    -0.022     1.000
     0.810     0.587
     0.054     0.999
     0.203     0.979
     0.356     0.934
