    -0.101     0.912    -0.397
    -0.218     0.929    -0.300
    -0.053     0.942    -0.332
     0.019     0.939    -0.343
     0.008     0.932    -0.363
    -0.153     0.945    -0.289
    -0.003     0.915    -0.403
    -0.371     0.899    -0.233
    -0.333     0.910    -0.247
    -0.191     0.934    -0.302
    -0.233     0.930    -0.284
     0.002     0.940    -0.340
    -0.145     0.936    -0.322
    -0.175     0.931    -0.321
    -0.172     0.944    -0.282
    -0.104     0.941    -0.323
     0.014     0.915    -0.403
    -0.133     0.936    -0.325
     0.045     0.952    -0.303
    -0.208     0.919    -0.336
     0.002     0.933    -0.360
     0.038     0.934    -0.355
    -0.156     0.946    -0.284
    -0.094     0.939    -0.332
    -0.325     0.903    -0.281
    -0.162     0.924    -0.345
    -0.237     0.923    -0.302
    -0.143     0.914    -0.381
    -0.288     0.918    -0.273
    -0.042     0.938    -0.344
    -0.112     0.934    -0.340
    -0.041     0.931    -0.362
     0.101     0.902    -0.420
    -0.114     0.931    -0.346
    -0.164     0.945    -0.285
    -0.155     0.942    -0.297
    -0.087     0.927    -0.364
    -0.254     0.938    -0.234
    -0.041     0.941    -0.337
    -0.287     0.924    -0.252
    -0.131     0.930    -0.345
    -0.002     0.918    -0.396
    -0.042     0.953    -0.300
    -0.079     0.949    -0.305
    -0.209     0.923    -0.322
    -0.239     0.934    -0.265
     0.076     0.929    -0.363
    -0.026     0.943    -0.331
    -0.292     0.916    -0.276
    -0.054     0.946    -0.320
    -0.267     0.930    -0.252
    -0.071     0.931    -0.357
    -0.406     0.890    -0.206
    -0.172     0.937    -0.304
    -0.173     0.935    -0.311
     0.068     0.938    -0.341
    -0.041     0.935    -0.353
     0.034     0.922    -0.387
    -0.134     0.933    -0.333
    -0.209     0.931    -0.298
    -0.110     0.937    -0.331
    -0.234     0.921    -0.311
    -0.274     0.918    -0.288
    -0.181     0.929    -0.323
    -0.220     0.940    -0.259
    -0.052     0.928    -0.370
     0.081     0.923    -0.376
    -0.095     0.933    -0.348
    -0.040     0.938    -0.345
    -0.311     0.917    -0.251
    -0.060     0.939    -0.340
    -0.191     0.937    -0.293
    -0.076     0.942    -0.328
    -0.161     0.927    -0.339
    -0.025     0.942    -0.333
    -0.076     0.948    -0.310
     0.042     0.918    -0.393
    -0.020     0.936    -0.352
    -0.121     0.946    -0.301
    -0.128     0.932    -0.339
    -0.079     0.936    -0.342
    -0.271     0.925    -0.266
    -0.252     0.930    -0.268
    -0.082     0.946    -0.313
    -0.008     0.926    -0.378
    -0.131     0.947    -0.292
    -0.329     0.918    -0.222
     0.104     0.914    -0.393
    -0.194     0.939    -0.283
    -0.026     0.938    -0.347
    -0.089     0.932    -0.352
    -0.118     0.919    -0.375
    -0.071     0.927    -0.368
    -0.211     0.931    -0.298
    -0.119     0.943    -0.310
    -0.162     0.925    -0.343
    -0.096     0.939    -0.330
    -0.177     0.928    -0.328
     0.016     0.931    -0.366
    -0.161     0.942    -0.293
    -0.107     0.955    -0.275
     0.019     0.929    -0.369
    -0.175     0.947    -0.271
    -0.195     0.932    -0.305
    -0.150     0.935    -0.321
     0.135     0.910    -0.392
     0.057     0.928    -0.367
    -0.275     0.926    -0.257
    -0.045     0.941    -0.337
    -0.108     0.933    -0.342
    -0.158     0.938    -0.310
    -0.136     0.936    -0.324
    -0.033     0.933    -0.358
    -0.125     0.940    -0.317
    -0.208     0.917    -0.340
     0.095     0.910    -0.403
     0.058     0.940    -0.336
    -0.161     0.938    -0.308
    -0.031     0.940    -0.340
     0.074     0.923    -0.376
     0.069     0.924    -0.377
    -0.065     0.935    -0.350
    -0.132     0.924    -0.358
    -0.305     0.918    -0.253
    -0.164     0.941    -0.295
    -0.117     0.938    -0.326
     0.002     0.930    -0.369
    -0.087     0.944    -0.319
    -0.246     0.933    -0.262
    -0.026     0.927    -0.375
    -0.093     0.929    -0.359
    -0.241     0.928    -0.284
    -0.053     0.946    -0.319
    -0.233     0.936    -0.264
    -0.121     0.941    -0.317
    -0.007     0.944    -0.330
    -0.183     0.938    -0.293
    -0.249     0.928    -0.276
    -0.140     0.920    -0.367
    -0.101     0.934    -0.342
    -0.146     0.941    -0.306
    -0.261     0.919    -0.296
    -0.116     0.935    -0.337
    -0.230     0.924    -0.306
    -0.291     0.917    -0.272
    -0.105     0.935    -0.339
     0.031     0.916    -0.399
    -0.114     0.929    -0.352
     0.039     0.931    -0.364
    -0.183     0.950    -0.253
    -0.050     0.936    -0.349
     0.073     0.917    -0.392
    -0.212     0.917    -0.338
    -0.187     0.928    -0.323
    -0.213     0.930    -0.299
    -0.175     0.933    -0.316
    -0.138     0.939    -0.315
    -0.185     0.937    -0.296
    -0.059     0.934    -0.353
    -0.287     0.929    -0.232
    -0.368     0.899    -0.236
    -0.072     0.924    -0.375
    -0.167     0.933    -0.319
    -0.200     0.937    -0.287
    -0.147     0.923    -0.354
     0.149     0.910    -0.388
    -0.224     0.936    -0.272
    -0.123     0.931    -0.345
    -0.260     0.927    -0.270
     0.053     0.936    -0.349
    -0.238     0.921    -0.309
    -0.010     0.922    -0.388
     0.069     0.929    -0.364
    -0.082     0.937    -0.341
    -0.017     0.938    -0.346
    -0.033     0.939    -0.342
    -0.169     0.930    -0.325
    -0.234     0.921    -0.313
    -0.096     0.939    -0.330
    -0.377     0.896    -0.237
    -0.126     0.941    -0.315
    -0.274     0.925    -0.262
    -0.007     0.923    -0.385
    -0.311     0.909    -0.278
     0.102     0.905    -0.413
    -0.015     0.930    -0.368
    -0.290     0.912    -0.289
    -0.242     0.933    -0.267
    -0.052     0.945    -0.324
     0.024     0.929    -0.369
    -0.280     0.910    -0.307
    -0.057     0.942    -0.330
    -0.203     0.918    -0.340
     0.066     0.917    -0.394
    -0.210     0.927    -0.309
     0.108     0.917    -0.384
    -0.328     0.903    -0.277
    -0.030     0.925    -0.378
    -0.271     0.921    -0.281
    -0.033     0.949    -0.313
    -0.076     0.937    -0.341
     0.209     0.892    -0.400
    -0.230     0.932    -0.281
     0.014     0.927    -0.375
    -0.245     0.922    -0.300
    -0.033     0.930    -0.365
    -0.076     0.935    -0.347
    -0.080     0.932    -0.355
    -0.168     0.926    -0.338
    -0.138     0.939    -0.316
     0.057     0.930    -0.364
    -0.072     0.938    -0.339
     0.015     0.935    -0.354
    -0.274     0.930    -0.244
    -0.042     0.934    -0.354
    -0.004     0.908    -0.418
     0.096     0.909    -0.405
    -0.116     0.943    -0.311
    -0.228     0.936    -0.267
    -0.145     0.942    -0.302
    -0.069     0.918    -0.389
    -0.130     0.944    -0.302
    -0.081     0.932    -0.352
    -0.067     0.935    -0.349
    -0.262     0.928    -0.266
    -0.187     0.930    -0.318
     0.078     0.939    -0.334
    -0.145     0.919    -0.367
    -0.049     0.936    -0.349
    -0.097     0.933    -0.347
    -0.046     0.934    -0.353
    -0.282     0.925    -0.256
     0.014     0.932    -0.363
    -0.140     0.933    -0.330
    -0.114     0.948    -0.298
    -0.137     0.951    -0.279
    -0.196     0.934    -0.298
    -0.396     0.898    -0.192
    -0.129     0.938    -0.322
    -0.024     0.935    -0.353
     0.145     0.902    -0.407
    -0.075     0.934    -0.350
     0.013     0.934    -0.358
    -0.046     0.940    -0.337
    -0.014     0.925    -0.379
    -0.082     0.937    -0.338
    -0.023     0.934    -0.357
    -0.046     0.940    -0.339
    -0.251     0.917    -0.310
     0.038     0.928    -0.371
    -0.243     0.930    -0.276
     0.001     0.932    -0.363
    -0.056     0.939    -0.339
    -0.141     0.941    -0.308
    -0.059     0.934    -0.352
    -0.132     0.944    -0.303
    -0.032     0.927    -0.373
     0.019     0.933    -0.358
     0.076     0.916    -0.394
    -0.325     0.911    -0.255
     0.058     0.919    -0.390
    -0.122     0.926    -0.358
    -0.050     0.945    -0.323
    -0.372     0.886    -0.275
    -0.237     0.931    -0.279
    -0.071     0.927    -0.368
    -0.118     0.946    -0.302
     0.064     0.910    -0.410
    -0.254     0.925    -0.283
    -0.221     0.934    -0.281
    -0.072     0.934    -0.350
    -0.118     0.942    -0.315
    -0.198     0.921    -0.337
    -0.182     0.936    -0.302
    -0.244     0.916    -0.319
    -0.180     0.935    -0.306
    -0.132     0.934    -0.333
    -0.085     0.940    -0.331
     0.039     0.942    -0.333
    -0.135     0.937    -0.324
    -0.014     0.938    -0.345
    -0.407     0.880    -0.244
    -0.264     0.908    -0.326
     0.008     0.929    -0.370
    -0.236     0.926    -0.296
    -0.076     0.945    -0.317
    -0.020     0.957    -0.288
    -0.212     0.923    -0.320
    -0.154     0.926    -0.345
     0.144     0.905    -0.400
    -0.342     0.892    -0.295
    -0.168     0.939    -0.301
    -0.037     0.942    -0.335
    -0.143     0.935    -0.326
    -0.223     0.927    -0.302
     0.060     0.936    -0.347
    -0.152     0.933    -0.325
    -0.146     0.930    -0.338
    -0.045     0.918    -0.395
    -0.194     0.930    -0.311
    -0.148     0.929    -0.338
    -0.131     0.931    -0.339
    -0.050     0.950    -0.307
    -0.059     0.942    -0.330
    -0.021     0.942    -0.335
    -0.160     0.936    -0.314
    -0.266     0.921    -0.284
    -0.025     0.933    -0.359
    -0.227     0.938    -0.261
    -0.389     0.898    -0.204
    -0.010     0.922    -0.388
    -0.094     0.933    -0.346
    -0.261     0.914    -0.311
    -0.011     0.931    -0.365
    -0.230     0.926    -0.300
     0.082     0.926    -0.368
    -0.197     0.931    -0.307
     0.024     0.905    -0.426
    -0.356     0.893    -0.275
    -0.265     0.916    -0.300
    -0.107     0.937    -0.333
    -0.079     0.942    -0.326
    -0.019     0.928    -0.373
    -0.357     0.902    -0.243
    -0.260     0.920    -0.294
    -0.282     0.928    -0.244
     0.086     0.912    -0.402
     0.003     0.933    -0.360
    -0.009     0.953    -0.302
    -0.090     0.931    -0.353
     0.165     0.906    -0.391
    -0.279     0.914    -0.295
    -0.092     0.943    -0.318
    -0.153     0.936    -0.316
    -0.097     0.924    -0.369
    -0.206     0.940    -0.272
    -0.308     0.912    -0.270
    -0.158     0.931    -0.328
    -0.261     0.923    -0.282
    -0.084     0.923    -0.376
    -0.001     0.917    -0.398
    -0.059     0.938    -0.343
     0.009     0.931    -0.365
     0.014     0.937    -0.350
    -0.002     0.921    -0.389
    -0.085     0.940    -0.330
    -0.068     0.937    -0.343
    -0.054     0.940    -0.337
    -0.202     0.923    -0.328
    -0.220     0.921    -0.322
     0.106     0.918    -0.383
    -0.169     0.939    -0.299
    -0.118     0.945    -0.305
    -0.200     0.947    -0.250
     0.050     0.926    -0.375
    -0.196     0.937    -0.290
    -0.182     0.924    -0.335
    -0.097     0.935    -0.342
    -0.074     0.927    -0.368
    -0.286     0.914    -0.287
    -0.183     0.936    -0.299
    -0.081     0.932    -0.354
     0.033     0.919    -0.394
    -0.147     0.945    -0.294
    -0.010     0.928    -0.372
    -0.175     0.940    -0.294
    -0.061     0.932    -0.358
    -0.111     0.935    -0.336
    -0.180     0.946    -0.269
    -0.083     0.932    -0.354
     0.040     0.934    -0.354
    -0.219     0.929    -0.298
    -0.217     0.937    -0.275
     0.060     0.915    -0.398
     0.069     0.919    -0.388
    -0.050     0.929    -0.366
    -0.215     0.926    -0.310
    -0.336     0.913    -0.230
     0.112     0.919    -0.378
    -0.148     0.945    -0.291
    -0.359     0.910    -0.209
    -0.101     0.939    -0.329
    -0.126     0.937    -0.326
    -0.245     0.932    -0.269
    -0.387     0.886    -0.254
    -0.107     0.935    -0.339
     0.170     0.916    -0.364
    -0.257     0.910    -0.325
    -0.010     0.939    -0.343
    -0.170     0.926    -0.337
    -0.198     0.926    -0.320
    -0.075     0.936    -0.345
    -0.082     0.936    -0.344
     0.061     0.933    -0.354
    -0.181     0.945    -0.271
    -0.202     0.931    -0.304
    -0.330     0.908    -0.259
    -0.279     0.917    -0.284
    -0.099     0.943    -0.317
    -0.182     0.931    -0.316
    -0.059     0.930    -0.363
     0.039     0.937    -0.348
    -0.024     0.921    -0.389
    -0.036     0.924    -0.380
     0.136     0.913    -0.385
     0.123     0.929    -0.348
    -0.165     0.935    -0.315
    -0.065     0.942    -0.331
    -0.213     0.934    -0.287
    -0.131     0.942    -0.310
    -0.313     0.917    -0.247
    -0.135     0.930    -0.343
    -0.389     0.897    -0.210
     0.084     0.907    -0.413
    -0.063     0.944    -0.323
     0.053     0.924    -0.378
    -0.207     0.933    -0.294
     0.074     0.928    -0.365
    -0.089     0.941    -0.326
    -0.129     0.942    -0.310
    -0.189     0.927    -0.323
     0.005     0.935    -0.354
     0.069     0.919    -0.389
    -0.033     0.939    -0.342
    -0.134     0.942    -0.308
    -0.189     0.924    -0.332
    -0.160     0.927    -0.340
     0.082     0.918    -0.387
    -0.006     0.927    -0.374
     0.034     0.909    -0.416
     0.129     0.901    -0.415
    -0.240     0.933    -0.270
    -0.163     0.924    -0.347
     0.029     0.915    -0.403
    -0.222     0.922    -0.317
     0.067     0.921    -0.384
     0.042     0.926    -0.374
    -0.166     0.934    -0.315
    -0.187     0.934    -0.305
    -0.006     0.927    -0.374
    -0.086     0.908    -0.409
    -0.019     0.943    -0.333
     0.027     0.930    -0.368
    -0.223     0.917    -0.332
    -0.322     0.918    -0.231
    -0.076     0.930    -0.359
    -0.064     0.940    -0.334
    -0.063     0.931    -0.360
    -0.222     0.930    -0.293
    -0.237     0.935    -0.265
    -0.176     0.936    -0.303
     0.124     0.909    -0.397
