    -0.008     0.116     0.993
     0.044     0.121     0.992
     0.031    -0.267     0.963
    -0.149    -0.081     0.986
    -0.053     0.109     0.993
     0.063    -0.054     0.997
    -0.016    -0.033     0.999
    -0.245     0.035     0.969
     0.159    -0.040     0.986
     0.129    -0.004     0.992
    -0.013     0.226     0.974
     0.122     0.149     0.981
     0.230     0.174     0.957
     0.192    -0.040     0.981
    -0.303    -0.110     0.947
    -0.092     0.109     0.990
     0.091    -0.107     0.990
     0.096     0.068     0.993
    -0.255     0.015     0.967
     0.310    -0.212     0.927
     0.108    -0.159     0.981
    -0.127     0.089     0.988
    -0.079     0.029     0.996
    -0.205     0.143     0.968
     0.038     0.028     0.999
     0.104     0.191     0.976
    -0.091    -0.190     0.978
    -0.021    -0.043     0.999
     0.067    -0.038     0.997
     0.181     0.099     0.979
    -0.082    -0.167     0.983
     0.084     0.177     0.981
    -0.026     0.179     0.983
    -0.157     0.056     0.986
     0.008    -0.148     0.989
    -0.131    -0.090     0.987
    -0.121     0.209     0.970
    -0.229     0.095     0.969
     0.291     0.144     0.946
    -0.030     0.105     0.994
    -0.082     0.037     0.996
    -0.058     0.102     0.993
    -0.291     0.128     0.948
    -0.146    -0.033     0.989
    -0.089     0.279     0.956
     0.162    -0.011     0.987
     0.178    -0.134     0.975
     0.137     0.220     0.966
     0.185     0.113     0.976
    -0.055     0.047     0.997
     0.160     0.070     0.985
     0.211    -0.096     0.973
     0.008    -0.031     0.999
    -0.151    -0.009     0.989
    -0.135     0.228     0.964
     0.039    -0.031     0.999
    -0.019    -0.039     0.999
     0.049     0.004     0.999
    -0.062    -0.030     0.998
    -0.094    -0.066     0.993
     0.141     0.093     0.986
     0.000     0.043     0.999
     0.008    -0.044     0.999
    -0.144     0.161     0.976
    -0.094    -0.255     0.962
    -0.223    -0.051     0.973
     0.181    -0.044     0.982
     0.106     0.018     0.994
     0.201    -0.034     0.979
     0.286     0.065     0.956
    -0.015     0.031     0.999
    -0.178     0.119     0.977
    -0.184     0.202     0.962
     0.004    -0.144     0.990
     0.142    -0.054     0.988
    -0.146    -0.253     0.956
    -0.002    -0.054     0.999
     0.086    -0.137     0.987
     0.103    -0.192     0.976
     0.086    -0.153     0.985
     0.019     0.135     0.991
     0.173    -0.136     0.976
     0.007    -0.080     0.997
     0.043     0.005     0.999
    -0.083     0.058     0.995
     0.058     0.041     0.997
     0.113    -0.070     0.991
     0.110     0.063     0.992
     0.158     0.133     0.978
    -0.178     0.019     0.984
    -0.023    -0.050     0.998
     0.062     0.209     0.976
    -0.022    -0.181     0.983
    -0.225     0.061     0.973
    -0.157    -0.074     0.985
    -0.137     0.070     0.988
     0.203    -0.008     0.979
    -0.222    -0.046     0.974
    -0.259     0.080     0.963
     0.078    -0.016     0.997
    -0.131    -0.059     0.990
     0.021    -0.140     0.990
    -0.032     0.033     0.999
     0.250    -0.107     0.962
    -0.315    -0.057     0.947
    -0.029     0.068     0.997
    -0.084    -0.063     0.994
    -0.038     0.266     0.963
     0.056     0.082     0.995
    -0.210     0.098     0.973
     0.145     0.111     0.983
    -0.058     0.054     0.997
    -0.087     0.173     0.981
     0.024    -0.026     0.999
    -0.213     0.155     0.965
    -0.029    -0.204     0.979
     0.146    -0.032     0.989
    -0.059     0.144     0.988
     0.074    -0.186     0.980
     0.085     0.045     0.995
     0.049    -0.171     0.984
    -0.132     0.008     0.991
    -0.032     0.158     0.987
    -0.196    -0.032     0.980
     0.174    -0.059     0.983
     0.108    -0.145     0.984
     0.112    -0.036     0.993
     0.113    -0.044     0.993
    -0.213     0.189     0.959
    -0.046     0.032     0.998
     0.190    -0.123     0.974
     0.200    -0.062     0.978
     0.041     0.083     0.996
    -0.025     0.125     0.992
     0.282    -0.240     0.929
    -0.040    -0.137     0.990
    -0.168    -0.116     0.979
    -0.064     0.004     0.998
     0.230    -0.033     0.973
     0.000    -0.153     0.988
     0.154    -0.085     0.984
     0.081     0.046     0.996
     0.161     0.175     0.971
     0.006     0.165     0.986
     0.108    -0.036     0.993
    -0.291    -0.058     0.955
     0.196    -0.035     0.980
     0.095    -0.056     0.994
     0.113    -0.170     0.979
     0.039    -0.196     0.980
     0.153    -0.007     0.988
    -0.031    -0.036     0.999
    -0.020     0.146     0.989
    -0.022     0.145     0.989
     0.152     0.253     0.955
     0.029     0.153     0.988
     0.125     0.127     0.984
     0.042     0.037     0.998
     0.064     0.104     0.993
    -0.153    -0.010     0.988
    -0.155    -0.018     0.988
     0.078     0.037     0.996
    -0.025     0.006     1.000
    -0.031    -0.085     0.996
    -0.058     0.078     0.995
    -0.052     0.071     0.996
    -0.087     0.063     0.994
     0.089    -0.030     0.996
     0.065    -0.102     0.993
    -0.154     0.148     0.977
    -0.083    -0.244     0.966
     0.014    -0.203     0.979
    -0.084     0.022     0.996
     0.071    -0.130     0.989
     0.223     0.007     0.975
    -0.166     0.108     0.980
    -0.248     0.296     0.923
     0.132    -0.019     0.991
    -0.022     0.043     0.999
     0.024     0.082     0.996
     0.002    -0.042     0.999
    -0.097     0.219     0.971
     0.057    -0.088     0.994
     0.072     0.014     0.997
    -0.222    -0.142     0.965
     0.312     0.012     0.950
    -0.000     0.212     0.977
    -0.047    -0.218     0.975
     0.044     0.042     0.998
    -0.221     0.137     0.966
     0.016     0.112     0.994
    -0.034    -0.041     0.999
    -0.176     0.020     0.984
    -0.032    -0.081     0.996
    -0.087     0.147     0.985
     0.037    -0.064     0.997
     0.227     0.060     0.972
    -0.018    -0.183     0.983
     0.050    -0.251     0.967
     0.083    -0.077     0.994
     0.049     0.042     0.998
    -0.104     0.014     0.994
    -0.076    -0.095     0.993
    -0.150    -0.073     0.986
    -0.055     0.141     0.988
    -0.122    -0.162     0.979
     0.226    -0.028     0.974
    -0.113    -0.204     0.972
    -0.061    -0.060     0.996
    -0.063     0.177     0.982
     0.075    -0.076     0.994
    -0.084     0.077     0.993
