     0.045    -0.089     0.995
    -0.038    -0.031     0.999
     0.122     0.130     0.984
    -0.094    -0.145     0.985
     0.093    -0.011     0.996
     0.083    -0.014     0.996
     0.057    -0.124     0.991
     0.000    -0.188     0.982
     0.083    -0.043     0.996
     0.015     0.030     0.999
     0.056     0.074     0.996
    -0.035     0.192     0.981
     0.031    -0.091     0.995
     0.073     0.022     0.997
    -0.037    -0.017     0.999
    -0.100     0.050     0.994
    -0.037    -0.088     0.995
     0.021     0.037     0.999
     0.008    -0.146     0.989
    -0.089     0.029     0.996
    -0.011     0.186     0.983
     0.115     0.054     0.992
    -0.036    -0.085     0.996
     0.021     0.046     0.999
     0.141     0.068     0.988
    -0.073    -0.055     0.996
     0.104    -0.005     0.995
     0.074    -0.091     0.993
    -0.009    -0.124     0.992
    -0.118    -0.027     0.993
    -0.069     0.103     0.992
    -0.068     0.080     0.994
     0.046     0.091     0.995
    -0.132    -0.061     0.989
    -0.076     0.010     0.997
    -0.093     0.088     0.992
     0.092    -0.089     0.992
     0.049     0.259     0.965
     0.167    -0.043     0.985
    -0.000    -0.116     0.993
    -0.035    -0.028     0.999
    -0.063    -0.107     0.992
     0.127     0.170     0.977
    -0.046    -0.045     0.998
     0.121    -0.072     0.990
    -0.030     0.009     1.000
     0.050     0.051     0.997
    -0.101    -0.061     0.993
     0.007     0.028     1.000
    -0.147    -0.117     0.982
    -0.071     0.102     0.992
    -0.022     0.078     0.997
     0.226    -0.077     0.971
     0.013    -0.105     0.994
    -0.094    -0.123     0.988
    -0.031     0.072     0.997
    -0.161     0.066     0.985
    -0.057     0.002     0.998
    -0.200    -0.079     0.977
     0.089     0.033     0.995
    -0.066    -0.037     0.997
    -0.025    -0.046     0.999
    -0.081    -0.076     0.994
    -0.012    -0.047     0.999
     0.042     0.100     0.994
    -0.084     0.103     0.991
    -0.033     0.087     0.996
     0.192     0.006     0.981
    -0.061     0.009     0.998
    -0.049     0.101     0.994
    -0.065    -0.134     0.989
    -0.042    -0.083     0.996
     0.009    -0.091     0.996
    -0.053     0.003     0.999
     0.016    -0.111     0.994
     0.071     0.103     0.992
    -0.052     0.170     0.984
    -0.073     0.037     0.997
     0.011    -0.065     0.998
    -0.197    -0.080     0.977
    -0.060    -0.021     0.998
     0.124    -0.059     0.990
     0.033     0.170     0.985
     0.263     0.085     0.961
    -0.009    -0.158     0.987
     0.081    -0.021     0.996
     0.000     0.111     0.994
    -0.012    -0.079     0.997
     0.180    -0.042     0.983
    -0.049     0.069     0.996
    -0.018    -0.004     1.000
     0.250     0.049     0.967
     0.052    -0.113     0.992
     0.032    -0.007     0.999
     0.055     0.075     0.996
     0.003     0.028     1.000
    -0.187     0.026     0.982
    -0.046    -0.000     0.999
    -0.095     0.134     0.986
    -0.075     0.081     0.994
    -0.010     0.071     0.997
    -0.114     0.030     0.993
     0.039    -0.091     0.995
    -0.085    -0.135     0.987
    -0.043    -0.045     0.998
     0.047     0.321     0.946
    -0.042    -0.134     0.990
     0.176     0.066     0.982
     0.192    -0.017     0.981
     0.065     0.013     0.998
    -0.033    -0.121     0.992
     0.000     0.042     0.999
    -0.217    -0.195     0.957
     0.117     0.003     0.993
    -0.155    -0.035     0.987
     0.142     0.027     0.989
     0.046    -0.025     0.999
     0.020     0.091     0.996
    -0.055     0.129     0.990
     0.158    -0.027     0.987
     0.108    -0.033     0.994
    -0.016    -0.069     0.998
    -0.042    -0.163     0.986
     0.157    -0.094     0.983
    -0.095     0.052     0.994
    -0.097     0.006     0.995
     0.027    -0.006     1.000
    -0.044     0.092     0.995
     0.065    -0.085     0.994
    -0.121     0.134     0.984
    -0.011    -0.039     0.999
     0.049    -0.115     0.992
     0.076     0.019     0.997
    -0.137    -0.085     0.987
    -0.029     0.159     0.987
     0.023    -0.032     0.999
    -0.042    -0.063     0.997
     0.065    -0.010     0.998
     0.084     0.055     0.995
     0.129     0.025     0.991
     0.099    -0.089     0.991
    -0.047     0.086     0.995
    -0.066    -0.119     0.991
     0.022    -0.156     0.988
    -0.162    -0.017     0.987
     0.182    -0.035     0.983
     0.124     0.163     0.979
     0.150     0.007     0.989
    -0.015     0.001     1.000
     0.020    -0.076     0.997
     0.035    -0.073     0.997
     0.086    -0.035     0.996
    -0.147     0.149     0.978
    -0.048    -0.139     0.989
    -0.142    -0.016     0.990
    -0.090    -0.019     0.996
    -0.054    -0.110     0.992
     0.072    -0.120     0.990
     0.034    -0.008     0.999
     0.133     0.098     0.986
     0.044     0.078     0.996
     0.023    -0.093     0.995
     0.211     0.145     0.967
    -0.085     0.053     0.995
     0.045     0.103     0.994
     0.015     0.087     0.996
     0.056     0.012     0.998
     0.033     0.049     0.998
    -0.038     0.091     0.995
    -0.285    -0.025     0.958
    -0.156     0.075     0.985
     0.125    -0.237     0.963
     0.069    -0.083     0.994
    -0.031    -0.002     1.000
    -0.026    -0.101     0.995
    -0.129     0.038     0.991
     0.038     0.105     0.994
    -0.009    -0.051     0.999
     0.067    -0.010     0.998
     0.194     0.080     0.978
    -0.134    -0.058     0.989
    -0.052    -0.077     0.996
     0.093    -0.074     0.993
    -0.017    -0.102     0.995
     0.059     0.118     0.991
    -0.044     0.056     0.997
     0.068    -0.004     0.998
    -0.080     0.095     0.992
     0.014     0.054     0.998
     0.020    -0.012     1.000
     0.194     0.120     0.974
     0.021    -0.160     0.987
    -0.003     0.040     0.999
     0.013     0.081     0.997
    -0.127     0.061     0.990
     0.005    -0.020     1.000
     0.005     0.024     1.000
     0.119     0.096     0.988
    -0.080    -0.152     0.985
     0.057     0.050     0.997
     0.060    -0.029     0.998
     0.098    -0.064     0.993
     0.093     0.037     0.995
     0.044    -0.003     0.999
     0.057     0.059     0.997
     0.060     0.015     0.998
    -0.048    -0.042     0.998
     0.058    -0.015     0.998
     0.017    -0.122     0.992
    -0.087     0.048     0.995
     0.076     0.089     0.993
     0.067     0.057     0.996
    -0.106    -0.135     0.985
    -0.114    -0.011     0.993
    -0.029     0.004     1.000
     0.071     0.039     0.997
     0.101    -0.088     0.991
    -0.022     0.002     1.000
    -0.181     0.005     0.984
    -0.146    -0.005     0.989
    -0.076    -0.081     0.994
    -0.040    -0.016     0.999
    -0.161     0.105     0.981
    -0.106    -0.067     0.992
     0.091    -0.032     0.995
     0.058     0.061     0.996
    -0.024     0.013     1.000
    -0.124    -0.061     0.990
