     0.584    -0.385     0.715
     0.638    -0.359     0.682
     0.573    -0.431     0.697
     0.660    -0.434     0.613
     0.595    -0.406     0.693
     0.553    -0.425     0.717
     0.603    -0.386     0.698
     0.602    -0.364     0.711
     0.644    -0.389     0.659
     0.383    -0.322     0.866
     0.640    -0.401     0.656
     0.557    -0.426     0.713
     0.432    -0.443     0.786
     0.449    -0.287     0.846
     0.607    -0.577     0.547
     0.628    -0.330     0.705
     0.491    -0.386     0.781
     0.616    -0.408     0.674
     0.584    -0.293     0.758
     0.607    -0.322     0.727
     0.622    -0.306     0.721
     0.494    -0.419     0.762
     0.449    -0.350     0.822
     0.668    -0.467     0.580
     0.591    -0.425     0.686
     0.570    -0.357     0.740
     0.613    -0.455     0.646
     0.716    -0.359     0.599
     0.552    -0.332     0.764
     0.596    -0.373     0.711
     0.609    -0.421     0.673
     0.603    -0.461     0.651
     0.498    -0.432     0.752
     0.677    -0.340     0.652
     0.643    -0.288     0.710
     0.634    -0.500     0.590
     0.715    -0.244     0.655
     0.444    -0.449     0.776
     0.499    -0.302     0.812
     0.410    -0.392     0.823
     0.543    -0.362     0.758
     0.558    -0.476     0.680
     0.493    -0.441     0.750
     0.543    -0.332     0.771
     0.515    -0.417     0.749
     0.589    -0.523     0.615
     0.594    -0.400     0.697
     0.502    -0.361     0.786
     0.634    -0.324     0.702
     0.411    -0.480     0.775
     0.715    -0.315     0.625
     0.528    -0.509     0.680
     0.491    -0.408     0.770
     0.628    -0.425     0.652
     0.705    -0.351     0.616
     0.561    -0.497     0.662
     0.571    -0.398     0.718
     0.580    -0.342     0.739
     0.605    -0.346     0.717
     0.525    -0.336     0.782
     0.581    -0.519     0.628
     0.492    -0.368     0.789
     0.472    -0.494     0.730
     0.552    -0.559     0.619
     0.677    -0.457     0.577
     0.624    -0.286     0.728
     0.631    -0.371     0.681
     0.467    -0.327     0.822
     0.627    -0.316     0.712
     0.587    -0.426     0.689
     0.545    -0.279     0.791
     0.640    -0.391     0.661
     0.646    -0.396     0.652
     0.577    -0.376     0.725
     0.568    -0.437     0.698
     0.673    -0.435     0.598
     0.511    -0.403     0.759
     0.681    -0.337     0.650
     0.579    -0.403     0.709
     0.650    -0.351     0.673
     0.640    -0.367     0.675
     0.607    -0.271     0.747
     0.599    -0.355     0.718
     0.659    -0.405     0.634
     0.523    -0.409     0.748
     0.564    -0.400     0.723
     0.645    -0.317     0.695
     0.571    -0.394     0.720
     0.578    -0.257     0.774
     0.518    -0.503     0.692
     0.509    -0.311     0.802
     0.461    -0.375     0.804
     0.533    -0.410     0.740
     0.548    -0.369     0.751
     0.533    -0.443     0.721
     0.606    -0.425     0.672
     0.644    -0.370     0.670
     0.666    -0.327     0.670
     0.498    -0.546     0.673
     0.467    -0.458     0.757
     0.568    -0.292     0.770
     0.513    -0.358     0.780
     0.648    -0.399     0.648
     0.491    -0.511     0.705
     0.705    -0.196     0.681
     0.716    -0.247     0.653
     0.677    -0.374     0.634
     0.652    -0.341     0.677
     0.476    -0.438     0.763
     0.645    -0.258     0.719
     0.442    -0.422     0.791
     0.663    -0.379     0.646
     0.600    -0.545     0.585
     0.614    -0.357     0.704
     0.532    -0.304     0.790
     0.571    -0.446     0.689
     0.702    -0.268     0.660
     0.594    -0.405     0.695
     0.572    -0.431     0.698
     0.579    -0.440     0.686
     0.649    -0.389     0.653
     0.350    -0.458     0.817
     0.548    -0.433     0.716
     0.624    -0.404     0.669
     0.513    -0.291     0.808
     0.564    -0.427     0.707
     0.617    -0.263     0.742
     0.581    -0.429     0.692
     0.653    -0.205     0.729
     0.564    -0.338     0.753
     0.566    -0.533     0.629
     0.644    -0.448     0.620
     0.642    -0.285     0.711
     0.619    -0.337     0.709
     0.653    -0.395     0.647
     0.553    -0.454     0.699
     0.541    -0.439     0.717
     0.558    -0.359     0.748
     0.626    -0.288     0.725
     0.532    -0.434     0.727
     0.650    -0.402     0.645
     0.672    -0.283     0.684
     0.625    -0.375     0.684
     0.645    -0.264     0.717
     0.533    -0.437     0.725
     0.575    -0.479     0.663
     0.509    -0.236     0.828
     0.644    -0.304     0.702
     0.697    -0.315     0.644
     0.384    -0.398     0.833
     0.532    -0.257     0.807
     0.471    -0.352     0.809
     0.454    -0.345     0.822
     0.495    -0.314     0.810
     0.577    -0.550     0.604
     0.613    -0.285     0.737
     0.500    -0.403     0.766
     0.471    -0.317     0.823
     0.513    -0.341     0.788
     0.605    -0.363     0.709
     0.608    -0.351     0.712
     0.439    -0.482     0.758
     0.546    -0.367     0.753
     0.533    -0.496     0.685
     0.628    -0.327     0.706
     0.579    -0.489     0.652
     0.602    -0.464     0.650
     0.620    -0.288     0.730
     0.420    -0.466     0.779
     0.567    -0.381     0.730
     0.625    -0.195     0.756
     0.625    -0.410     0.664
     0.665    -0.407     0.626
     0.450    -0.538     0.713
     0.555    -0.392     0.734
     0.763    -0.367     0.532
     0.592    -0.425     0.684
     0.589    -0.319     0.743
     0.512    -0.410     0.755
     0.577    -0.368     0.729
     0.610    -0.343     0.714
     0.584    -0.292     0.758
     0.647    -0.287     0.707
     0.696    -0.362     0.620
     0.668    -0.329     0.667
     0.503    -0.248     0.828
     0.403    -0.550     0.731
     0.616    -0.385     0.687
     0.609    -0.339     0.717
     0.529    -0.370     0.764
     0.398    -0.412     0.819
     0.544    -0.482     0.687
     0.509    -0.361     0.781
     0.560    -0.332     0.759
     0.605    -0.460     0.651
     0.705    -0.382     0.598
     0.497    -0.409     0.765
     0.721    -0.284     0.632
     0.544    -0.413     0.730
     0.482    -0.394     0.782
     0.632    -0.428     0.646
     0.603    -0.313     0.734
     0.590    -0.422     0.688
     0.586    -0.202     0.785
     0.580    -0.270     0.768
     0.557    -0.472     0.683
     0.512    -0.478     0.714
     0.518    -0.399     0.756
     0.495    -0.317     0.809
     0.504    -0.445     0.740
     0.623    -0.225     0.749
     0.675    -0.401     0.620
     0.581    -0.260     0.771
     0.576    -0.468     0.670
     0.520    -0.314     0.794
     0.572    -0.423     0.702
     0.403    -0.439     0.803
     0.550    -0.367     0.750
     0.650    -0.291     0.702
     0.714    -0.245     0.656
     0.589    -0.293     0.753
     0.674    -0.332     0.660
     0.604    -0.273     0.749
     0.701    -0.270     0.660
     0.583    -0.439     0.683
     0.557    -0.387     0.735
     0.517    -0.390     0.762
     0.472    -0.646     0.600
     0.708    -0.409     0.576
     0.454    -0.384     0.804
     0.512    -0.457     0.727
     0.582    -0.231     0.780
     0.655    -0.314     0.687
     0.645    -0.500     0.578
     0.646    -0.412     0.643
     0.579    -0.477     0.661
     0.679    -0.364     0.637
     0.705    -0.364     0.609
     0.540    -0.475     0.695
     0.591    -0.450     0.669
     0.606    -0.383     0.697
     0.553    -0.317     0.771
     0.637    -0.269     0.722
     0.536    -0.462     0.706
     0.466    -0.411     0.783
     0.645    -0.397     0.653
     0.614    -0.493     0.617
     0.486    -0.368     0.792
     0.573    -0.482     0.663
     0.532    -0.339     0.776
     0.680    -0.391     0.620
     0.469    -0.346     0.813
     0.619    -0.468     0.631
     0.565    -0.402     0.721
     0.600    -0.394     0.696
     0.686    -0.327     0.650
     0.452    -0.397     0.799
     0.638    -0.545     0.544
     0.645    -0.236     0.727
     0.662    -0.537     0.523
     0.574    -0.408     0.710
     0.619    -0.226     0.753
     0.448    -0.431     0.783
     0.590    -0.318     0.742
     0.567    -0.389     0.726
     0.650    -0.471     0.597
     0.419    -0.329     0.846
     0.670    -0.449     0.591
     0.572    -0.302     0.763
     0.531    -0.411     0.741
     0.633    -0.323     0.703
     0.518    -0.514     0.684
     0.576    -0.344     0.741
     0.549    -0.472     0.690
     0.571    -0.615     0.544
     0.609    -0.293     0.737
     0.608    -0.366     0.705
     0.677    -0.348     0.648
     0.715    -0.279     0.640
     0.581    -0.261     0.771
     0.610    -0.516     0.601
     0.402    -0.353     0.845
     0.701    -0.250     0.667
     0.637    -0.344     0.690
     0.492    -0.387     0.780
     0.404    -0.364     0.839
     0.472    -0.431     0.769
     0.462    -0.275     0.843
     0.540    -0.496     0.681
     0.738    -0.138     0.660
     0.424    -0.576     0.699
     0.634    -0.479     0.607
     0.575    -0.456     0.679
     0.505    -0.447     0.738
     0.569    -0.391     0.724
     0.527    -0.472     0.707
     0.660    -0.469     0.587
     0.507    -0.287     0.813
     0.672    -0.377     0.638
     0.394    -0.504     0.769
     0.577    -0.379     0.723
     0.535    -0.402     0.743
     0.541    -0.464     0.701
     0.598    -0.382     0.705
     0.534    -0.451     0.715
     0.650    -0.454     0.610
     0.554    -0.420     0.719
     0.611    -0.342     0.714
     0.534    -0.274     0.800
     0.663    -0.279     0.695
     0.618    -0.525     0.585
     0.267    -0.524     0.809
     0.643    -0.376     0.667
     0.551    -0.337     0.764
     0.708    -0.311     0.635
     0.636    -0.439     0.635
     0.607    -0.263     0.750
     0.609    -0.381     0.695
     0.518    -0.502     0.693
     0.519    -0.295     0.802
     0.519    -0.419     0.745
     0.555    -0.518     0.651
     0.516    -0.455     0.726
     0.561    -0.462     0.687
     0.569    -0.469     0.675
     0.568    -0.394     0.723
     0.607    -0.503     0.615
     0.606    -0.373     0.703
     0.541    -0.277     0.794
     0.605    -0.293     0.741
     0.644    -0.354     0.678
     0.677    -0.329     0.658
     0.693    -0.176     0.699
     0.640    -0.294     0.710
     0.506    -0.392     0.769
     0.597    -0.320     0.736
     0.441    -0.355     0.824
     0.376    -0.462     0.803
     0.581    -0.499     0.643
     0.602    -0.337     0.724
     0.703    -0.281     0.654
     0.654    -0.361     0.664
     0.626    -0.307     0.717
     0.498    -0.397     0.771
     0.581    -0.488     0.651
     0.537    -0.434     0.723
     0.592    -0.590     0.549
     0.497    -0.348     0.795
     0.627    -0.364     0.689
     0.644    -0.438     0.627
     0.593    -0.358     0.721
     0.586    -0.386     0.713
     0.699    -0.309     0.645
     0.597    -0.313     0.738
     0.641    -0.281     0.714
     0.603    -0.268     0.751
     0.596    -0.351     0.722
     0.551    -0.364     0.751
     0.517    -0.518     0.681
     0.646    -0.419     0.638
     0.721    -0.331     0.609
     0.610    -0.338     0.716
     0.570    -0.380     0.728
     0.512    -0.441     0.737
     0.536    -0.513     0.670
     0.571    -0.316     0.758
     0.603    -0.271     0.750
     0.524    -0.428     0.736
     0.590    -0.315     0.743
     0.521    -0.363     0.772
     0.624    -0.283     0.728
     0.549    -0.515     0.658
     0.605    -0.426     0.673
     0.570    -0.481     0.666
     0.454    -0.542     0.707
     0.588    -0.383     0.712
     0.582    -0.404     0.706
     0.655    -0.505     0.562
     0.615    -0.418     0.668
     0.583    -0.342     0.738
     0.610    -0.332     0.720
     0.488    -0.398     0.777
     0.430    -0.627     0.650
     0.513    -0.471     0.717
     0.619    -0.336     0.710
     0.586    -0.232     0.777
     0.560    -0.242     0.793
     0.562    -0.458     0.689
     0.655    -0.339     0.675
     0.451    -0.294     0.843
     0.626    -0.356     0.694
     0.536    -0.394     0.747
     0.737    -0.384     0.556
     0.634    -0.455     0.625
     0.495    -0.402     0.770
     0.614    -0.354     0.705
     0.571    -0.394     0.720
     0.653    -0.275     0.706
     0.629    -0.340     0.699
     0.590    -0.342     0.732
     0.677    -0.376     0.633
     0.557    -0.443     0.703
     0.512    -0.324     0.796
     0.580    -0.188     0.793
     0.648    -0.465     0.603
     0.429    -0.348     0.834
     0.558    -0.470     0.684
     0.629    -0.344     0.697
     0.553    -0.470     0.688
     0.794    -0.264     0.548
     0.575    -0.451     0.683
     0.564    -0.317     0.763
     0.684    -0.408     0.605
     0.621    -0.446     0.645
     0.477    -0.255     0.841
     0.504    -0.397     0.767
     0.472    -0.427     0.772
     0.748    -0.263     0.610
     0.472    -0.518     0.714
     0.704    -0.351     0.617
     0.598    -0.408     0.690
     0.690    -0.241     0.682
     0.598    -0.397     0.697
     0.583    -0.326     0.745
     0.460    -0.319     0.829
     0.640    -0.551     0.535
     0.578    -0.507     0.640
     0.505    -0.334     0.796
     0.486    -0.318     0.814
     0.556    -0.255     0.791
     0.610    -0.373     0.699
     0.588    -0.456     0.668
     0.519    -0.352     0.779
     0.662    -0.616     0.427
     0.561    -0.387     0.732
     0.503    -0.551     0.666
     0.487    -0.576     0.656
     0.496    -0.470     0.730
     0.625    -0.235     0.745
     0.635    -0.543     0.549
     0.709    -0.288     0.643
     0.475    -0.295     0.829
     0.515    -0.421     0.747
